769	1692
770	103
770	104
770	105
770	106
771	671
771	672
771	670
795	758
795	757
795	756
795	755
795	759
796	1750
796	1751
797	1451
797	1450
798	791
799	1297
799	1296
800	183
800	184
801	992
802	1272
802	1271
802	1270
803	747
803	748
803	749
804	1721
805	818
805	817
806	267
807	1276
807	1277
808	1696
808	1695
808	1694
809	3
810	1597
811	498
811	497
812	1788
812	1789
812	1787
813	547
814	599
814	598
815	1897
815	1896
815	1898
816	1828
816	1826
816	1825
816	1827
817	144
817	142
817	141
817	143
818	743
818	742
818	741
818	740
819	1630
820	782
820	783
821	1616
821	1617
822	1754
822	1755
822	1756
823	1502
823	1501
823	1500
824	1298
824	1299
824	1300
824	1301
825	733
825	734
825	735
826	1112
826	1111
827	1763
828	109
828	110
829	1446
829	1447
830	1153
830	1152
831	1240
831	1241
831	1242
832	921
832	922
832	923
832	924
833	618
833	620
833	619
834	891
834	892
834	890
834	889
834	893
835	160
835	161
835	159
836	1560
836	1561
836	1559
837	1393
837	1391
837	1392
838	1087
838	1088
839	1141
839	1140
839	1138
839	1139
840	432
840	433
840	434
841	1903
842	1367
842	1368
843	1372
843	1371
844	1757
844	1759
844	1758
845	1261
845	1262
845	1264
845	1263
846	1666
846	1667
846	1668
847	1746
847	1747
848	214
848	215
848	216
849	1018
849	1019
850	1285
850	1284
850	1286
850	1283
850	1282
851	527
851	529
851	528
852	1902
853	154
854	900
854	899
855	1557
855	1556
855	1555
856	980
856	979
857	1803
857	1802
857	1801
858	436
858	437
858	439
858	438
859	573
859	574
860	1174
861	1494
862	936
862	935
862	933
862	934
863	234
863	233
863	235
864	988
864	989
864	990
865	1904
865	1907
865	1905
865	1906
866	871
866	870
866	869
866	872
867	769
867	770
867	768
890	546
890	545
890	544
891	1807
891	1806
891	1805
891	1804
892	218
892	219
892	220
892	217
893	371
893	372
894	1487
894	1486
895	732
896	1359
897	1118
897	1117
898	1428
898	1427
898	1429
899	73
899	71
899	72
899	70
900	1273
900	1275
900	1274
901	1414
901	1413
902	271
902	272
903	1728
903	1730
903	1729
904	53
904	55
904	52
904	54
905	577
905	576
905	575
906	486
906	484
906	483
906	485
907	1583
908	647
908	646
908	645
909	1383
909	1384
910	321
910	325
910	322
910	323
910	324
911	1509
911	1508
911	1510
912	1499
913	347
913	348
913	349
913	350
914	41
915	1379
915	1380
916	508
916	509
917	578
917	579
918	1861
918	1860
919	1888
919	1889
919	1890
919	1891
920	1034
921	77
921	78
922	252
922	250
922	251
923	1809
923	1811
923	1810
924	776
924	775
924	777
925	960
925	962
925	961
926	1385
926	1386
927	206
927	207
928	1036
928	1035
929	121
929	120
929	119
930	866
930	867
930	868
931	1893
931	1894
932	415
932	417
932	416
932	418
933	564
933	563
934	443
935	865
935	864
935	863
935	862
936	479
936	480
936	481
936	478
936	482
937	963
937	964
937	965
938	952
939	1734
939	1733
940	799
940	800
941	1454
941	1453
941	1455
942	559
943	1440
943	1439
944	1247
944	1248
944	1249
945	491
945	490
945	489
946	1333
947	1768
947	1767
948	1708
948	1707
949	1572
949	1573
950	504
950	503
950	506
950	505
951	48
951	49
952	1027
952	1028
953	1045
954	1254
954	1255
955	1685
955	1684
955	1683
955	1686
956	650
956	652
956	651
956	649
957	1084
957	1083
958	1080
959	1711
959	1710
959	1709
960	406
960	408
960	409
960	407
960	410
961	1672
961	1673
961	1670
961	1671
962	1875
962	1876
963	1125
963	1126
963	1127
964	366
964	365
