299	1104
300	1274
300	1276
300	1275
301	270
301	269
302	986
302	985
303	668
303	669
304	1704
305	1619
305	1618
306	827
306	826
307	1641
308	997
309	807
309	808
309	809
310	1405
311	1147
311	1146
312	895
313	35
313	36
314	1426
315	956
316	1478
316	1479
316	1480
317	627
317	628
318	1155
319	399
320	158
320	161
320	160
320	159
321	1481
321	1482
322	192
322	193
322	194
323	431
324	499
324	500
325	792
325	793
326	534
326	533
327	342
327	343
328	142
329	1445
329	1444
330	153
330	154
331	103
331	102
331	101
332	1235
333	633
334	1085
335	372
336	583
336	585
336	584
337	1296
338	1348
339	1558
340	1319
340	1320
341	711
341	710
342	447
342	446
343	753
344	863
344	862
344	861
345	595
346	643
347	502
347	501
348	6
348	5
349	941
349	942
350	263
351	104
352	204
353	819
353	820
354	652
354	651
355	1311
355	1310
356	1709
356	1708
357	1559
358	1128
358	1130
358	1129
358	1131
359	943
360	177
361	1404
361	1403
361	1402
362	1116
363	1162
363	1163
364	464
365	931
365	930
402	570
403	1069
404	1084
405	1245
405	1246
405	1247
406	1437
407	891
408	1094
409	635
409	634
409	636
410	1306
410	1307
411	959
411	960
411	961
411	962
412	728
412	727
413	865
414	1535
415	216
416	299
416	298
417	1020
417	1018
417	1019
418	1644
418	1643
419	474
419	473
419	472
420	775
420	776
421	1170
421	1172
421	1171
422	1492
423	310
423	309
424	1693
424	1694
425	338
426	723
426	724
426	721
426	722
427	1055
427	1056
427	1057
428	31
428	32
429	880
429	879
429	878
430	1010
430	1009
431	1456
431	1455
431	1454
431	1453
432	100
432	99
433	741
434	596
435	427
436	346
437	319
437	320
438	1083
438	1082
439	1712
439	1713
440	553
441	1600
441	1601
441	1602
442	195
442	196
442	197
443	981
443	982
443	983
444	510
445	1297
445	1298
446	256
446	255
446	254
447	977
447	976
448	758
448	757
449	1125
449	1124
449	1123
449	1122
450	267
450	268
451	817
452	166
453	1192
453	1194
453	1193
454	607
454	606
455	109
455	110
456	140
456	141
457	794
458	541
458	540
459	539
460	174
461	572
461	573
462	1358
463	926
463	927
463	928
463	929
464	560
464	559
464	558
465	316
465	315
465	317
466	889
466	888
467	60
467	59
468	282
469	218
469	219
470	396
471	1197
471	1198
472	361
473	25
474	1349
474	1350
475	475
475	476
476	1506
476	1505
477	1493
478	38
478	37
479	357
480	765
480	766
481	566
481	565
482	1610
483	915
484	210
485	975
486	810
486	811
486	812
486	813
524	1422
525	748
525	749
525	747
526	1611
526	1612
526	1613
527	134
527	133
528	80
528	81
529	1710
530	336
531	949
532	264
532	265
533	1516
533	1517
534	149
535	262
536	836
536	837
536	834
536	835
537	1105
538	1182
538	1183
538	1181
539	1037
539	1038
539	1036
540	946
541	1557
541	1556
542	1013
542	1014
542	1015
542	1016
543	984
544	1409
544	1408
544	1407
545	1631
546	1676
546	1675
547	698
547	699
547	700
548	301
548	300
549	1216
549	1215
550	179
550	178
551	921
551	920
551	919
552	259
552	258
552	257
553	1381
553	1380
554	1351
554	1353
554	1354
554	1352
555	1692
556	890
557	940
558	1488
558	1487
558	1486
558	1485
559	1501
559	1499
559	1500
560	172
560	173
561	1024
562	805
562	806
563	483
563	482
563	481
564	1099
564	1100
565	844
565	845
565	846
566	687
566	688
567	1058
567	1059
567	1060
568	682
568	681
568	680
569	148
570	1121
570	1120
571	34
571	33
572	21
572	23
572	24
572	22
573	599
573	600
574	869
574	867
574	868
575	601
575	602
576	1030
576	1029
576	1028
576	1031
577	544
578	86
578	87
578	89
578	88
579	1462
579	1463
579	1464
579	1465
580	516
581	1606
582	899
582	900
583	657
583	656
584	250
584	251
584	252
585	673
585	674
586	1689
586	1687
586	1688
587	1495
588	1627
588	1628
589	795
589	796
589	797
590	1484
590	1483
591	1259
592	620
592	619
592	621
593	1308
593	1309
594	97
595	1591
595	1592
596	150
597	898
598	1446
599	841
600	314
600	313
601	490
601	489
601	488
602	261
602	260
603	564
604	918
605	183
606	471
606	469
606	470
606	466
606	468
606	467
607	905
607	906
608	1642
609	498
610	1406
611	1067
611	1068
611	1066
612	859
612	857
612	858
613	503
614	1528
615	14
616	186
616	187
617	40
617	39
637	1579
637	1578
637	1580
644	578
644	581
644	579
645	492
645	493
645	494
646	1691
647	1132
647	1135
647	1134
647	1133
648	20
648	18
648	17
648	19
649	1263
650	157
650	156
650	155
651	266
652	678
652	679
652	677
653	1148
653	1149
654	1208
654	1207
655	665
655	664
656	356
656	355
657	1458
657	1459
658	1205
658	1206
658	1204
659	1064
660	737
660	736
660	738
661	82
661	83
661	84
661	85
662	608
662	609
663	206
663	205
664	337
665	1141
665	1142
666	877
666	875
666	876
667	1595
667	1594
667	1593
668	236
668	235
669	693
669	694
670	743
670	742
671	237
671	238
671	239
672	629
672	631
672	630
673	734
673	733
674	1401
674	1400
675	1166
675	1165
676	497
676	496
676	495
677	1639
678	1025
679	814
680	1168
680	1169
681	759
681	760
682	188
682	189
682	190
683	1126
683	1127
684	1039
684	1040
685	1677
686	369
687	536
687	535
688	1509
688	1508
689	650
690	407
691	11
691	12
691	13
692	527
692	526
692	525
692	524
693	750
694	1510
694	1511
694	1512
694	1513
695	1191
695	1190
696	692
696	691
696	690
696	689
697	61
698	138
698	137
699	1547
699	1548
699	1546
699	1545
699	1544
699	1543
699	1542
700	1392
701	1383
701	1382
702	170
703	1494
704	1097
705	1051
705	1050
705	1052
705	1053
706	1415
706	1417
706	1420
706	1418
706	1419
706	1416
707	152
739	1330
739	1329
739	1328
740	405
740	403
740	404
741	644
741	646
741	645
742	1564
742	1565
742	1566
742	1567
743	379
743	377
743	378
744	289
745	1629
745	1630
745	1654
745	1655
745	1656
745	1657
746	922
746	923
746	924
746	925
747	390
747	389
747	388
748	638
748	639
748	640
748	637
748	307
748	306
748	308
749	144
749	145
749	143
750	449
750	448
751	605
751	604
751	603
752	1646
752	1645
753	54
753	53
754	850
754	849
755	1622
755	1623
755	1624
755	1625
756	1603
757	477
757	478
758	1046
758	1045
758	1044
759	676
759	675
760	1199
760	1200
761	1384
762	312
763	1008
763	1007
763	1006
764	804
764	803
765	1325
765	1324
766	1026
767	1021
767	1022
767	1023
768	425
768	426
768	424
769	1304
769	1303
770	1697
770	1698
771	624
772	230
772	231
773	58
773	57
774	232
774	233
774	234
775	816
776	1063
776	1062
776	1061
777	1305
778	409
778	410
778	411
778	408
779	660
779	661
779	662
779	663
780	113
781	1278
782	999
782	1000
782	1001
782	1002
782	998
783	932
783	933
784	1561
784	1562
784	1563
785	1047
785	1048
786	1626
787	1161
787	1157
787	1158
787	1159
787	1160
788	1536
788	1537
788	1538
788	1539
789	1695
789	1696
790	1549
790	1550
790	1551
791	1649
791	1650
791	1651
792	1177
792	1176
793	1441
793	1439
793	1438
793	1440
794	294
794	295
795	894
795	893
795	892
796	1667
796	1666
796	1665
797	1379
798	3
798	2
798	4
799	1518
799	1519
799	1520
800	1574
800	1573
801	360
801	359
801	358
802	1489
802	1490
802	1491
824	1370
824	1372
824	1371
825	972
825	971
825	973
825	974
826	996
826	995
827	1189
827	1187
827	1188
828	75
828	72
828	73
828	74
828	76
828	71
829	1474
829	1475
829	1476
829	1477
830	625
830	626
831	228
831	227
831	225
831	226
831	223
831	224
832	1393
833	1033
833	1034
833	1035
834	1264
834	1265
834	1266
835	1730
835	1731
835	1729
835	1728
835	1727
835	1726
836	1652
836	1653
837	1738
837	1740
837	1739
838	1598
838	1599
839	386
839	384
839	385
840	506
841	1679
841	1678
842	1669
843	1269
844	272
844	273
845	108
845	107
845	106
846	1736
846	1732
846	1733
846	1734
846	1735
847	1079
847	1078
847	1077
848	327
848	326
848	325
848	324
848	323
849	1385
849	1386
849	1388
849	1387
850	458
850	457
851	91
851	90
852	511
852	512
852	513
852	515
852	514
853	1174
853	1175
853	1173
854	124
854	123
855	1339
855	1337
855	1338
856	9
856	10
857	351
857	350
858	790
858	791
859	1615
859	1614
859	1616
860	1334
860	1333
860	1332
861	1451
861	1450
862	588
862	590
862	591
862	586
862	587
862	589
863	839
864	1270
864	1271
865	352
866	65
867	329
867	330
867	331
868	1144
868	1145
869	556
869	555
869	557
870	241
871	1632
871	1633
871	1634
871	1635
872	1151
872	1150
873	1011
873	1012
874	45
874	44
875	953
875	954
876	485
877	561
878	429
878	428
879	62
879	63
879	64
880	79
880	78
881	1586
881	1587
882	105
883	989
883	987
883	990
883	988
884	311
885	612
885	613
885	614
885	615
886	994
886	993
887	1541
