300	836
301	1633
301	1632
301	1631
302	1145
302	1146
303	1068
304	1484
304	1483
305	1298
305	1299
305	1297
306	594
306	593
307	1521
308	996
308	997
309	756
309	757
310	322
310	72
311	1319
311	1318
312	1781
312	1782
313	574
314	329
315	1303
316	866
316	867
317	1452
317	1451
318	299
318	300
319	1454
319	1453
320	221
321	851
321	852
322	1764
322	1765
323	129
323	128
323	127
324	214
325	540
325	539
326	1551
326	1550
327	921
327	920
328	872
328	871
329	1552
329	1553
330	1534
330	1533
331	1664
332	1013
332	1012
333	66
333	65
334	1230
334	1231
335	1256
335	1255
336	422
336	423
337	1252
338	1769
339	1543
340	1441
340	1440
341	1309
341	1310
342	1023
342	1022
343	321
343	320
343	319
344	907
345	1335
345	1336
346	1467
346	1466
347	1288
347	1289
348	753
349	585
350	1630
350	1628
350	1629
351	404
352	364
353	1643
353	1641
353	1642
354	584
355	1290
356	870
356	1621
356	1620
357	93
357	92
358	141
359	1262
360	1237
360	1238
361	670
362	230
362	229
363	522
363	521
364	1421
365	1576
366	1185
367	969
368	1155
369	873
370	312
370	313
371	1741
372	1445
372	1443
372	1442
372	1446
372	1444
373	580
373	579
374	1501
374	1500
374	1499
391	894
391	895
395	682
395	681
396	576
396	575
396	577
397	1429
398	455
398	456
399	561
399	560
399	559
399	563
399	562
400	294
401	1174
402	430
402	429
403	1676
403	1675
403	1673
403	1674
403	1163
403	1162
404	1195
404	1196
405	49
405	50
406	1191
407	845
407	846
408	974
408	973
408	972
408	971
408	970
408	169
408	166
408	167
408	168
409	1077
409	1076
410	492
410	491
410	490
411	1307
412	1189
412	1190
413	288
413	289
413	290
414	1008
414	1006
414	1007
415	547
416	419
416	420
416	421
417	386
417	385
417	383
417	384
417	1735
417	1734
417	1733
417	1732
417	1731
418	1667
419	1698
420	194
420	193
421	1337
422	649
423	1778
423	1779
424	159
425	88
426	150
426	149
427	1349
427	1350
427	1351
428	84
428	85
428	86
429	1250
430	436
431	5
432	469
432	468
432	471
432	467
432	470
433	79
434	1128
434	1130
434	1129
435	1239
436	590
436	589
437	1685
437	1684
438	1715
438	1714
439	508
439	507
440	1002
440	1003
441	908
441	909
441	911
441	910
442	699
443	205
444	1215
444	1214
445	1554
445	1555
445	1556
446	1415
446	1414
447	153
447	156
447	155
447	154
447	1136
447	1137
448	52
448	53
448	51
448	54
449	710
449	711
450	1320
450	1321
451	363
452	959
452	960
453	775
453	776
453	774
454	1751
454	1750
455	1575
456	282
457	102
457	103
457	104
457	105
458	1557
459	847
460	697
461	1205
462	1427
462	1428
463	249
463	250
464	1517
465	1328
465	1329
466	1109
467	344
468	1730
468	1729
469	379
469	380
470	117
471	14
471	15
472	1559
473	1123
473	1122
474	1582
474	1583
474	297
474	296
475	571
475	570
476	428
476	427
476	426
477	1248
478	472
479	1612
479	1613
480	1108
481	526
481	525
482	1281
482	1282
483	1330
483	1331
484	1457
485	1699
485	1700
486	1127
486	1126
487	1472
487	1470
487	1471
488	1259
488	1261
488	1260
489	693
489	692
489	695
489	694
490	945
490	944
491	446
491	447
492	773
493	1752
494	1619
494	1618
494	1617
494	1616
526	165
529	112
530	203
530	204
531	441
531	440
532	1308
533	1599
534	1668
535	418
535	417
536	633
537	1028
537	1027
538	342
538	343
539	813
539	812
539	814
540	1095
541	1224
541	1226
541	1225
541	1223
541	551
542	893
543	1439
544	1305
544	1304
545	1665
545	1666
545	1041
545	1040
545	415
545	413
545	412
545	414
545	411
546	1168
546	1170
546	1169
547	505
547	504
547	506
548	71
548	70
549	40
549	38
549	37
549	39
550	1220
551	228
551	227
552	834
552	832
552	833
553	801
553	800
554	765
554	764
554	763
555	660
555	661
555	662
556	796
556	795
557	1327
557	1325
557	1326
558	293
558	292
558	291
559	759
560	1004
560	1005
561	0
561	2
561	1
562	328
563	582
563	583
564	1636
564	1637
565	389
565	391
565	390
566	1374
566	1373
567	990
567	989
567	988
568	931
568	932
569	1647
570	935
570	936
570	937
570	938
570	939
571	771
572	1536
572	1535
573	378
574	1605
574	1604
574	1603
574	482
574	481
574	483
574	677
574	676
574	675
574	674
574	673
574	1229
574	1228
574	1227
575	110
575	111
576	1572
576	1571
577	863
578	279
578	278
578	277
578	276
578	275
579	639
579	640
580	517
580	519
580	518
580	520
581	1653
582	1703
582	1702
583	1114
583	1113
583	1112
584	1525
584	1524
585	549
585	550
586	225
586	224
587	180
587	181
588	365
588	366
588	368
588	367
589	305
589	306
589	307
590	1396
590	1397
590	1398
590	1399
591	1726
591	1728
591	1727
592	821
592	820
593	1211
594	743
595	616
595	617
595	615
596	356
596	355
597	1271
598	1634
598	1635
599	1060
599	1061
600	804
600	802
600	803
601	101
602	975
603	860
603	862
603	861
604	195
604	196
605	1696
605	1695
606	981
606	982
607	637
607	636
607	635
608	626
608	627
609	309
609	308
610	1164
611	24
611	22
611	23
612	1322
612	1323
612	1324
613	1463
614	1567
614	1566
615	1574
615	1573
616	463
616	462
616	461
616	460
617	793
617	794
618	1132
618	1131
619	1434
619	1433
620	1652
621	457
621	458
622	247
622	248
623	1134
624	940
624	941
624	943
624	942
625	978
625	977
625	976
626	1010
626	1011
627	1626
627	1625
627	1627
627	1624
627	1623
628	857
629	715
629	714
630	1144
630	1143
631	822
632	810
632	811
666	78
666	77
670	991
670	993
670	992
671	1431
671	1432
672	188
672	189
673	1241
673	1240
674	1506
674	1505
675	730
675	731
675	1520
675	1519
675	1518
676	1202
676	1203
676	890
677	215
677	216
678	199
678	200
679	654
679	653
680	657
680	656
680	655
680	658
681	1725
681	1724
681	1723
682	238
682	237
682	239
683	67
683	68
683	69
684	1479
684	1480
684	1481
685	957
685	956
685	955
686	173
686	174
686	175
687	732
687	733
687	734
687	735
688	1718
688	1719
688	1720
688	1721
689	46
689	48
689	47
690	1477
690	1476
690	1475
691	1650
692	1596
692	1598
692	1597
693	1504
693	1503
693	1502
694	1302
695	146
695	145
696	952
696	953
697	349
697	350
698	1154
698	1153
699	500
699	499
700	1609
700	1611
700	1610
701	1110
701	1111
702	924
702	926
702	925
702	927
703	541
703	542
703	543
704	1001
705	614
705	613
706	980
706	979
707	964
707	963
708	967
708	968
708	1701
709	1426
709	1425
709	1424
710	477
710	476
710	475
711	569
711	568
712	346
712	345
713	36
714	1661
714	1659
714	1660
715	905
715	906
716	465
716	466
717	360
717	359
717	358
718	485
718	484
719	524
719	523
720	113
720	114
721	1213
721	1212
722	934
722	933
723	338
723	339
723	337
723	336
724	605
724	607
724	606
725	1706
725	1705
725	1704
726	1528
726	1530
726	1527
726	1529
727	382
727	381
728	209
728	210
728	208
729	625
729	624
729	623
729	622
730	1447
730	1448
730	1449
730	1450
731	1662
732	646
732	647
733	879
734	741
734	740
735	1357
735	1356
735	1358
736	255
736	254
736	256
737	1049
737	1048
737	1050
738	1175
738	1176
739	403
739	402
739	401
739	400
740	1279
740	1278
741	437
741	439
741	438
742	1437
743	435
743	434
744	738
745	1236
745	1235
746	1199
746	1201
746	1200
746	1198
747	723
747	725
747	724
747	722
748	1233
748	1234
749	786
749	785
749	784
750	1540
750	1541
751	474
752	106
753	748
753	747
754	781
755	370
755	371
755	369
756	76
757	782
757	783
758	1204
759	816
759	815
760	1181
760	1221
760	1222
761	284
761	283
762	950
762	949
762	948
762	947
762	951
763	1173
763	1171
763	1172
764	914
764	913
764	915
764	916
765	190
765	191
766	4
767	1219
767	1218
767	1217
768	1080
768	1079
768	1078
769	259
770	187
770	186
771	1683
771	1682
771	1681
772	231
772	232
772	233
772	235
772	234
773	514
773	515
774	712
774	713
785	790
785	787
785	789
786	1141
787	303
787	304
788	536
788	537
788	538
789	448
790	819
790	818
791	1564
791	1563
791	1562
791	1561
792	372
792	373
792	374
792	376
792	375
792	377
793	1736
793	1737
794	984
794	983
795	333
795	334
795	335
796	1579
796	1577
796	1578
797	1565
798	1091
798	1092
798	1093
798	1094
798	1090
799	1151
800	672
801	1526
802	1516
802	1515
803	1179
803	1178
804	1539
804	1537
804	1538
805	535
805	534
806	1590
806	1589
806	1588
806	1587
807	502
808	1063
809	353
809	351
809	352
810	11
810	12
810	13
811	1688
811	1689
811	1690
811	1691
811	1692
812	1507
812	1508
813	632
813	628
813	630
813	629
813	631
814	1712
814	1713
815	1420
815	1419
816	1645
816	1644
817	1017
817	1018
818	399
818	398
818	397
819	1381
820	1152
821	1460
822	1401
822	1402
822	1403
822	1404
822	1400
823	704
823	706
823	705
824	317
824	316
824	318
825	393
825	394
826	887
826	888
826	889
827	503
828	946
829	1761
829	1760
830	721
831	1493
831	1496
831	1494
831	1495
832	720
832	719
832	718
832	717
833	840
833	843
833	842
833	841
834	856
834	855
835	310
835	311
836	1677
836	1680
836	1679
836	1678
837	1777
837	1776
838	1711
838	1710
838	1709
838	1708
838	1707
839	696
840	659
841	184
842	1246
842	1245
849	1039
849	1038
850	497
850	496
850	495
850	494
850	493
851	684
851	687
851	686
851	685
851	683
852	1314
852	1315
853	1614
853	1615
854	1283
855	883
855	884
856	1284
857	1033
858	1638
859	245
859	244
859	243
859	242
860	118
861	1070
861	1069
861	1071
862	107
862	109
862	108
863	1340
863	1339
863	1341
864	1187
864	1188
865	703
865	701
865	702
865	700
866	147
866	148
867	1416
868	1580
868	1581
869	618
869	619
870	1121
870	1120
870	1119
870	1118
870	1117
871	1410
871	1408
871	1409
871	1407
871	1406
872	1602
873	17
873	16
874	302
875	357
876	479
876	480
877	20
877	21
878	1482
